word,pos,CEFR,freq,base_score,log_frequency,final_score
agreeable,adjective,C1,824533,5000.0,-211.1452999394104,4788.8547000605895
forfeit,verb,C1,819806,5000.0,-211.54450473769316,4788.455495262307
marginally,adverb,C1,818058,5000.0,-211.69271015117232,4788.307289848828
supple,adjective,C1,814347,5000.0,-212.00840252997318,4787.991597470027
flicker,noun,C1,813276,5000.0,-212.09977934715056,4787.900220652849
demography,noun,C1,810954,5000.0,-212.2983043884064,4787.701695611594
sarcastic,adjective,C1,807611,5000.0,-212.58512288870998,4787.4148771112905
evoke,verb,C1,804417,5000.0,-212.8602688931785,4787.139731106821
elevate,verb,C1,802256,5000.0,-213.04704780667527,4786.952952193325
appalling,adjective,C1,801647,5000.0,-213.09977559136763,4786.900224408632
bribery,noun,C1,799623,5000.0,-213.2753036234273,4786.724696376573
fiddler,noun,C1,798576,5000.0,-213.3662773951445,4786.633722604855
protagonist,noun,C1,793668,5000.0,-213.79432948326513,4786.205670516735
deceit,noun,C1,789420,5000.0,-214.16696204743647,4785.833037952563
impoverished,adjective,C1,787379,5000.0,-214.34671135368268,4785.653288646317
structurally,adverb,C1,775559,5000.0,-215.39694110627232,4784.603058893727
innovate,verb,C1,763429,5000.0,-216.49148925875596,4783.508510741244
detriment,noun,C1,762284,5000.0,-216.59570493068009,4783.40429506932
intuitively,adverb,C1,755329,5000.0,-217.2321185252589,4782.767881474741
fiercely,adverb,C1,753076,5000.0,-217.43953529329843,4782.560464706701
pleasurable,adjective,C1,749068,5000.0,-217.81006026902696,4782.1899397309735
domestically,adverb,C1,739951,5000.0,-218.66033143946896,4781.339668560531
repertory,noun,C1,734672,5000.0,-219.15746470559156,4780.842535294409
farce,noun,C1,727546,5000.0,-219.8342290067418,4780.165770993258
effortless,adjective,C1,717369,5000.0,-220.81233285604122,4779.187667143959
incision,noun,C1,709483,5000.0,-221.5798402674573,4778.420159732543
munch,verb,C1,699127,5000.0,-222.60080187443168,4777.399198125569
seedling,noun,C1,698104,5000.0,-222.70247538290278,4777.297524617097
stylistic,adjective,C1,695661,5000.0,-222.94588328251103,4777.054116717489
churn,verb,C1,694218,5000.0,-223.0900582311831,4776.909941768817
limitless,adjective,C1,692234,5000.0,-223.28877633622983,4776.71122366377
tact,noun,C1,679597,5000.0,-224.56802793689928,4775.431972063101
crumb,noun,C1,673404,5000.0,-225.20366074751172,4774.796339252488
unmanned,adjective,C1,671369,5000.0,-225.41380430285335,4774.586195697147
fiend,noun,C1,670385,5000.0,-225.51564528736958,4774.48435471263
recite,verb,C1,667761,5000.0,-225.7879537878082,4774.212046212192
dismay,noun,C1,666985,5000.0,-225.8686890859915,4774.131310914008
dismay,verb,C1,666985,5000.0,-225.8686890859915,4774.131310914008
lavatory,noun,C1,662326,5000.0,-226.35539676866745,4773.644603231332
chisel,verb,C1,659044,5000.0,-226.70031435534509,4773.299685644655
timid,adjective,C1,657204,5000.0,-226.8944390086255,4773.105560991375
wayside,noun,C1,654520,5000.0,-227.17858462758215,4772.8214153724175
ecstatic,adjective,C1,652452,5000.0,-227.39831238576818,4772.601687614232
bribe,verb,C1,646492,5000.0,-228.03548806523338,4771.964511934767
bribe,noun,C1,646492,5000.0,-228.03548806523338,4771.964511934767
harass,verb,C1,641237,5000.0,-228.6021851341659,4771.397814865834
remorse,noun,C1,639738,5000.0,-228.76468817367225,4771.235311826328
mountaineer,noun,C1,639387,5000.0,-228.8027942691852,4771.197205730815
strapping,adjective,C1,637568,5000.0,-229.00060858182553,4770.999391418174
socialization,noun,C1,637564,5000.0,-229.00104419916477,4770.998955800836
justly,adverb,C1,635498,5000.0,-229.22640659704717,4770.773593402952
allege,verb,C1,633028,5000.0,-229.49680146251234,4770.503198537488
subtly,adverb,C1,632895,5000.0,-229.5113911054613,4770.488608894539
realist,noun,C1,623441,5000.0,-230.556395947091,4769.443604052909
scorn,noun,C1,622924,5000.0,-230.61399901769653,4769.386000982304
sprout,noun,C1,622268,5000.0,-230.6871580360022,4769.312841963998
sprout,verb,C1,622268,5000.0,-230.6871580360022,4769.312841963998
impervious,adjective,C1,618433,5000.0,-231.1163977833736,4768.883602216626
overalls,noun,C1,616138,5000.0,-231.37454499024716,4768.625455009753
ghostly,adjective,C1,615565,5000.0,-231.4391474368153,4768.560852563185
reassure,verb,C1,612572,5000.0,-231.77757137310374,4768.2224286268965
ludicrous,adjective,C1,607777,5000.0,-232.32321251400606,4767.676787485994
exhilarating,adjective,C1,606284,5000.0,-232.49398575860863,4767.506014241391
paternal,adjective,C1,599628,5000.0,-233.26046856654796,4766.739531433452
astray,adverb,C1,593275,5000.0,-234.00003661823968,4765.999963381761
sanctity,noun,C1,593033,5000.0,-234.0283647689538,4765.971635231046
twitch,verb,C1,589741,5000.0,-234.4148736614165,4765.585126338584
twitch,noun,C1,589741,5000.0,-234.4148736614165,4765.585126338584
pedicure,noun,C1,589392,5000.0,-234.4559756616237,4765.544024338376
flatter,verb,C1,585847,5000.0,-234.8748576372355,4765.125142362765
reassurance,noun,C1,585108,5000.0,-234.96249808790026,4765.0375019121
connoisseur,noun,C1,584423,5000.0,-235.0438334107243,4764.956166589276
toughness,noun,C1,580404,5000.0,-235.5229692003702,4764.47703079963
mingle,verb,C1,576213,5000.0,-236.02615723072637,4763.973842769274
gruesome,adjective,C1,575704,5000.0,-236.0875188673371,4763.912481132663
macabre,adjective,C1,574859,5000.0,-236.1895063082872,4763.8104936917125
collaborator,noun,C1,567685,5000.0,-237.0614620811861,4762.938537918814
cynicism,noun,C1,566023,5000.0,-237.26503988774886,4762.734960112251
suburbia,noun,C1,561985,5000.0,-237.76215423949196,4762.237845760508
rudimentary,adjective,C1,561512,5000.0,-237.82061837883384,4762.179381621167
cleanly,adverb,C1,559873,5000.0,-238.02358509802912,4761.976414901971
buzzer,noun,C1,558420,5000.0,-238.20401585191365,4761.795984148086
conditionally,adverb,C1,555419,5000.0,-238.5781651523406,4761.42183484766
tangle,noun,C1,554384,5000.0,-238.7076726442342,4761.292327355766
tangle,verb,C1,554384,5000.0,-238.7076726442342,4761.292327355766
anthropologist,noun,C1,549689,5000.0,-239.2982009731724,4760.701799026828
disdain,noun,C1,544536,5000.0,-239.95216977656503,4760.047830223435
riveting,adjective,C1,540655,5000.0,-240.4488074062358,4759.551192593764
compulsion,noun,C1,539715,5000.0,-240.5696321154378,4759.430367884563
unsustainable,adjective,C1,536766,5000.0,-240.95005777438695,4759.049942225613
mythological,adjective,C1,535673,5000.0,-241.0915876173358,4758.908412382664
renown,noun,C1,532051,5000.0,-241.56266409439593,4758.437335905604
perpetuate,verb,C1,531738,5000.0,-241.60352322921233,4758.396476770788
cynic,noun,C1,525906,5000.0,-242.36926567045083,4757.630734329549
hypocritical,adjective,C1,525120,5000.0,-242.47311638255331,4757.526883617446
ploy,noun,C1,524632,5000.0,-242.53767191299585,4757.462328087004
impediment,noun,C1,521719,5000.0,-242.92427429394706,4757.075725706053
exhibitionist,noun,C1,516962,5000.0,-243.56027018809885,4756.439729811901
acutely,adverb,C1,515934,5000.0,-243.69847939471464,4756.301520605285
profess,verb,C1,515888,5000.0,-243.7046702885985,4756.295329711402
extortion,noun,C1,514104,5000.0,-243.94519613093877,4756.054803869061
gusto,noun,C1,512932,5000.0,-244.10366444764432,4755.896335552356
ethically,adverb,C1,510391,5000.0,-244.44848499248363,4755.551515007516
closeness,noun,C1,507775,5000.0,-244.8052813535338,4755.194718646466
sentient,adjective,C1,503354,5000.0,-245.41246075178313,4754.587539248217
ferocious,adjective,C1,502058,5000.0,-245.59146423794746,4754.408535762052
unassisted,adjective,C1,498714,5000.0,-246.05548033899964,4753.944519661
bubbly,adjective,C1,498054,5000.0,-246.14743001926394,4753.852569980736
snooze,verb,C1,497075,5000.0,-246.28404670985375,4753.715953290146
enterprising,adjective,C1,496658,5000.0,-246.34231961630726,4753.657680383692
gush,verb,C1,494498,5000.0,-246.64495014446936,4753.3550498555305
gush,noun,C1,494498,5000.0,-246.64495014446936,4753.3550498555305
succulent,noun,C1,490747,5000.0,-247.1736451824217,4752.826354817578
succulent,adjective,C1,490747,5000.0,-247.1736451824217,4752.826354817578
instinctively,adverb,C1,489600,5000.0,-247.3361192687316,4752.663880731268
daydream,noun,C1,484418,5000.0,-248.07493278984828,4751.925067210152
daydream,verb,C1,484418,5000.0,-248.07493278984828,4751.925067210152
overdraft,noun,C1,479151,5000.0,-248.83400857216176,4751.165991427838
overdraft,verb,C1,479151,5000.0,-248.83400857216176,4751.165991427838
crumble,verb,C1,477166,5000.0,-249.12225210374817,4750.877747896252
sketchbook,noun,C1,477135,5000.0,-249.12676314321274,4750.873236856787
unplug,verb,C1,469350,5000.0,-250.26899688951607,4749.731003110484
elitist,noun,C1,465590,5000.0,-250.82747577326288,4749.172524226738
convoluted,adjective,C1,465588,5000.0,-250.8277740350393,4749.1722259649605
smug,adjective,C1,462795,5000.0,-251.2455518537921,4748.754448146208
unsettling,adjective,C1,460851,5000.0,-251.53782684729262,4748.462173152708
prohibitive,adjective,C1,460177,5000.0,-251.6394487804398,4748.36055121956
impersonal,adjective,C1,454766,5000.0,-252.46072428536334,4747.5392757146365
relinquish,verb,C1,452760,5000.0,-252.767677984381,4747.232322015619
ewe,noun,C1,451269,5000.0,-252.99670988991963,4747.00329011008
recessive,adjective,C1,447818,5000.0,-253.52973256599114,4746.470267434009
quirk,noun,C1,444069,5000.0,-254.11345781079072,4745.88654218921
aesthetically,adverb,C1,442584,5000.0,-254.34603840906559,4745.653961590934
sedentary,adjective,C1,439797,5000.0,-254.7846524965778,4745.215347503422
repel,verb,C1,439316,5000.0,-254.86063274844642,4745.139367251553
resonate,verb,C1,433837,5000.0,-255.73203155662938,4744.267968443371
commendation,noun,C1,431651,5000.0,-256.0827756303752,4743.917224369625
upheaval,noun,C1,430787,5000.0,-256.2218945881516,4743.778105411849
perceptive,adjective,C1,424025,5000.0,-257.3204296598754,4742.679570340125
salve,noun,C1,423303,5000.0,-257.4387572599427,4742.561242740057
fissure,noun,C1,423147,5000.0,-257.4643504018892,4742.5356495981105
conjure,verb,C1,418831,5000.0,-258.17619436676824,4741.823805633232
unoccupied,adjective,C1,415101,5000.0,-258.79732278576614,4741.2026772142335
hypocrite,noun,C1,413270,5000.0,-259.1042705515153,4740.895729448484
formality,noun,C1,412669,5000.0,-259.20531835710267,4740.794681642898
fanciful,adjective,C1,410170,5000.0,-259.6270663603666,4740.372933639634
wry,adjective,C1,404923,5000.0,-260.52101014915377,4739.478989850846
congregate,verb,C1,404524,5000.0,-260.589461941546,4739.410538058454
oblige,verb,C1,403041,5000.0,-260.84447619931643,4739.155523800684
inexplicable,adjective,C1,400673,5000.0,-261.2536254241968,4738.746374575803
shambles,noun,C1,398149,5000.0,-261.69239963141035,4738.307600368589
altruism,noun,C1,388194,5000.0,-263.45053679495084,4736.5494632050495
enviable,adverb,C1,385556,5000.0,-263.9239889779682,4736.076011022032
exuberant,adjective,C1,379017,5000.0,-265.11167947232263,4734.888320527677
heifer,noun,C1,378574,5000.0,-265.19288194994004,4734.80711805006
overseer,noun,C1,374618,5000.0,-265.92226369481,4734.07773630519
utensil,noun,C1,372981,5000.0,-266.2263388752854,4733.773661124715
heighten,verb,C1,372857,5000.0,-266.249426406413,4733.7505735935865
apprehensive,adjective,C1,368484,5000.0,-267.0685827645434,4732.931417235457
instinctive,adjective,C1,367291,5000.0,-267.293745288547,4732.706254711453
taut,adjective,C1,366635,5000.0,-267.4178682112312,4732.5821317887685
oddity,noun,C1,364391,5000.0,-267.84414501874505,4732.155854981255
envisage,verb,C1,360359,5000.0,-268.616713687366,4731.383286312634
rediscover,verb,C1,359243,5000.0,-268.8320773817268,4731.167922618273
stuffy,adjective,C1,358727,5000.0,-268.9318804263004,4731.0681195737
alienate,verb,C1,355480,5000.0,-269.56321778616893,4730.436782213831
methodical,adjective,C1,353588,5000.0,-269.9337573517049,4730.066242648295
monotonous,adjective,C1,353442,5000.0,-269.9624331377688,4730.037566862231
verandah,noun,C1,350749,5000.0,-270.49349891031625,4729.506501089683
zany,adjective,C1,350516,5000.0,-270.5396385378769,4729.460361462123
devotee,noun,C1,347290,5000.0,-271.1816356421535,4728.818364357847
hibernation,noun,C1,345946,5000.0,-271.45086289304567,4728.549137106955
prowl,verb,C1,343421,5000.0,-271.95950597985166,4728.040494020148
antiquated,adjective,C1,342775,5000.0,-272.09023884389273,4727.909761156107
poise,noun,C1,339263,5000.0,-272.8053113579549,4727.194688642045
brainwashing,noun,C1,339021,5000.0,-272.85485684742105,4727.145143152579
artistically,adverb,C1,325860,5000.0,-275.60402946704954,4724.395970532951
refreshingly,adverb,C1,324153,5000.0,-275.9687101743797,4724.031289825621
refreshingly,adverb,C1,324153,5000.0,-275.9687101743797,4724.031289825621
homely,adjective,C1,323224,5000.0,-276.1679880376199,4723.83201196238
amply,adverb,C1,321480,5000.0,-276.5436415783405,4723.456358421659
diverge,verb,C1,313759,5000.0,-278.23158582709016,4721.76841417291
tantamount,adjective,C1,310178,5000.0,-279.02860480158495,4720.971395198415
uneventful,adjective,C1,308868,5000.0,-279.32247079624904,4720.677529203751
unwavering,adjective,C1,308731,5000.0,-279.35327530601035,4720.64672469399
impersonation,noun,C1,305935,5000.0,-279.98496135145876,4720.015038648541
honk,noun,C1,298573,5000.0,-281.6762414721961,4718.323758527804
honk,verb,C1,298573,5000.0,-281.6762414721961,4718.323758527804
talkative,adjective,C1,297630,5000.0,-281.89588489825877,4718.104115101742
showy,adjective,C1,294798,5000.0,-282.5597216495905,4717.440278350409
altruistic,adjective,C1,294746,5000.0,-282.5719702772369,4717.428029722763
pathos,noun,C1,294432,5000.0,-282.6459790970563,4717.354020902943
splatter,verb,C1,293660,5000.0,-282.82827318733223,4717.171726812668
exuberance,noun,C1,292555,5000.0,-283.0900349321833,4716.909965067816
flattery,noun,C1,291781,5000.0,-283.2739760760172,4716.726023923983
detritus,noun,C1,291006,5000.0,-283.45864440287664,4716.541355597124
scathing,adjective,C1,290412,5000.0,-283.60051697244216,4716.399483027558
engrossing,adjective,C1,289548,5000.0,-283.8073959370768,4716.192604062923
lethargy,noun,C1,289520,5000.0,-283.8141106705222,4716.1858893294775
inexplicably,adverb,C1,286895,5000.0,-284.44651865953443,4715.553481340466
tantrum,noun,C1,284612,5000.0,-285.0012554620396,4714.99874453796
magnetically,adverb,C1,279617,5000.0,-286.23065132066984,4713.7693486793305
grumble,verb,C1,262526,5000.0,-290.6098824073333,4709.390117592667
implicate,verb,C1,261371,5000.0,-290.91603439806386,4709.083965601936
implicate,verb,C1,261371,5000.0,-290.91603439806386,4709.083965601936
dissect,verb,C1,258612,5000.0,-291.6528637913643,4708.347136208636
irate,adjective,C1,256072,5000.0,-292.33818928300246,4707.661810716998
superficially,adverb,C1,254146,5000.0,-292.8623963615172,4707.137603638483
suds,noun,C1,253711,5000.0,-292.9813419205302,4707.01865807947
impersonate,verb,C1,253426,5000.0,-293.0593823983804,4706.94061760162
proliferate,verb,C1,253012,5000.0,-293.17290294255247,4706.827097057448
pounce,verb,C1,252361,5000.0,-293.3517861216817,4706.6482138783185
refurbish,verb,C1,247402,5000.0,-294.72977138773376,4705.270228612266
extravagance,noun,C1,247211,5000.0,-294.7833964949458,4705.216603505054
haggle,verb,C1,243239,5000.0,-295.90806441519925,4704.091935584801
stagger,verb,C1,242948,5000.0,-295.9911814440141,4704.008818555986
climactic,adjective,C1,238332,5000.0,-297.32311209841674,4702.6768879015835
plausibility,noun,C1,237915,5000.0,-297.444703880724,4702.555296119276
plummet,verb,C1,236907,5000.0,-297.73950604190645,4702.260493958093
disillusionment,noun,C1,235643,5000.0,-298.1109562907805,4701.88904370922
sustainably,adverb,C1,234440,5000.0,-298.4663357655413,4701.533664234459
glean,verb,C1,232952,5000.0,-298.908438738433,4701.091561261567
monotony,noun,C1,230992,5000.0,-299.495108094519,4700.504891905481
reminisce,verb,C1,230633,5000.0,-299.6031035615499,4700.39689643845
possessor,noun,C1,229722,5000.0,-299.8779096755574,4700.122090324443
wickedly,adverb,C1,229538,5000.0,-299.9335461415816,4700.066453858419
elongate,verb,C1,229144,5000.0,-300.05283089649737,4699.947169103502
repellant,noun,C1,226884,5000.0,-300.7410406084539,4699.258959391546
repellant,adjective,C1,226884,5000.0,-300.7410406084539,4699.258959391546
dispensary,noun,C1,226275,5000.0,-300.92766450624765,4699.072335493753
dramatist,noun,C1,223679,5000.0,-301.7288659098672,4698.271134090133
repute,verb,C1,219852,5000.0,-302.92711076297195,4697.072889237028
elude,verb,C1,215496,5000.0,-304.31663498826117,4695.683365011739
gutsy,adjective,C1,213692,5000.0,-304.9003378622217,4695.099662137778
unmanageable,adjective,C1,212981,5000.0,-305.13174414855655,4694.868255851444
telltale,adjective,C1,211606,5000.0,-305.58145962651474,4694.4185403734855
persecute,verb,C1,211372,5000.0,-305.6582838950301,4694.34171610497
impersonator,noun,C1,211296,5000.0,-305.6832536648892,4694.316746335111
voracious,adjective,C1,211249,5000.0,-305.69869999115974,4694.30130000884
fabulously,adverb,C1,210009,5000.0,-306.1074662962757,4693.892533703724
minutiae,noun,C1,209867,5000.0,-306.15443057114544,4693.845569428855
inexhaustible,adjective,C1,209547,5000.0,-306.26038215442964,4693.73961784557
inexhaustible,adjective,C1,209547,5000.0,-306.26038215442964,4693.73961784557
aimlessly,adverb,C1,208998,5000.0,-306.44253281343566,4693.557467186564
